Unnamed: 0,year,month,day,dep_time,dep_delay,arr_time,arr_delay,carrier,tailnum,flight,origin,dest,air_time,distance,hour,minute
10171,2013,1,12,1503.0,-2.0,1602.0,-33.0,9E,N916XJ,3393,JFK,DCA,43.0,213,15.0,3.0
10188,2013,1,12,1523.0,-2.0,1639.0,-16.0,MQ,N532MQ,3823,JFK,DCA,50.0,213,15.0,23.0
10280,2013,1,12,1658.0,-7.0,1757.0,-33.0,MQ,N828MQ,4410,JFK,DCA,38.0,213,16.0,58.0
10417,2013,1,12,2043.0,-2.0,2141.0,-33.0,9E,N924XJ,3395,JFK,DCA,41.0,213,20.0,43.0
10424,2013,1,12,2119.0,-6.0,2246.0,6.0,MQ,N828MQ,4449,JFK,DCA,55.0,213,21.0,19.0
10591,2013,1,13,834.0,9.0,1005.0,20.0,MQ,N846MQ,4418,JFK,DCA,53.0,213,8.0,34.0
10599,2013,1,13,840.0,-5.0,1009.0,-6.0,9E,N913XJ,3405,JFK,DCA,43.0,213,8.0,40.0
10693,2013,1,13,1053.0,-7.0,1209.0,-6.0,MQ,N510MQ,3792,JFK,DCA,57.0,213,10.0,53.0
10757,2013,1,13,1229.0,29.0,1348.0,33.0,MQ,N846MQ,4425,JFK,DCA,59.0,213,12.0,29.0
10878,2013,1,13,1505.0,0.0,1635.0,-2.0,9E,N903XJ,3393,JFK,DCA,51.0,213,15.0,5.0
10949,2013,1,13,1608.0,43.0,1734.0,39.0,MQ,N510MQ,3823,JFK,DCA,49.0,213,16.0,8.0
11022,2013,1,13,1728.0,23.0,1856.0,26.0,MQ,N835MQ,4410,JFK,DCA,57.0,213,17.0,28.0
11267,2013,1,13,,,,,9E,,3395,JFK,DCA,,213,,
11278,2013,1,13,,,,,MQ,N840MQ,4449,JFK,DCA,,213,,
11491,2013,1,14,855.0,10.0,1015.0,0.0,9E,N931XJ,3405,JFK,DCA,51.0,213,8.0,55.0
11595,2013,1,14,1053.0,-7.0,1206.0,-9.0,MQ,N526MQ,3792,JFK,DCA,53.0,213,10.0,53.0
11623,2013,1,14,1123.0,178.0,1240.0,175.0,MQ,N856MQ,4418,JFK,DCA,51.0,213,11.0,23.0
11671,2013,1,14,1226.0,26.0,1330.0,15.0,MQ,N854MQ,4425,JFK,DCA,47.0,213,12.0,26.0
11802,2013,1,14,1501.0,-4.0,1623.0,-14.0,9E,N936XJ,3393,JFK,DCA,47.0,213,15.0,1.0
11820,2013,1,14,1520.0,-5.0,1642.0,-13.0,MQ,N524MQ,3823,JFK,DCA,61.0,213,15.0,20.0
11946,2013,1,14,1702.0,-3.0,1818.0,-12.0,MQ,N835MQ,4410,JFK,DCA,52.0,213,17.0,2.0
12154,2013,1,14,2040.0,-5.0,2145.0,-31.0,9E,N935XJ,3395,JFK,DCA,49.0,213,20.0,40.0
12176,2013,1,14,2121.0,-4.0,2252.0,12.0,MQ,N835MQ,4449,JFK,DCA,49.0,213,21.0,21.0
12375,2013,1,15,817.0,-8.0,938.0,-7.0,MQ,N828MQ,4418,JFK,DCA,58.0,213,8.0,17.0
12404,2013,1,15,839.0,-6.0,957.0,-18.0,9E,N905XJ,3405,JFK,DCA,49.0,213,8.0,39.0
12521,2013,1,15,1055.0,-5.0,1204.0,-11.0,MQ,N500MQ,3792,JFK,DCA,55.0,213,10.0,55.0
12579,2013,1,15,1215.0,15.0,1334.0,19.0,MQ,N828MQ,4425,JFK,DCA,60.0,213,12.0,15.0
12713,2013,1,15,1501.0,-4.0,1613.0,-24.0,9E,N913XJ,3393,JFK,DCA,46.0,213,15.0,1.0
12729,2013,1,15,1521.0,-4.0,1650.0,-5.0,MQ,N516MQ,3823,JFK,DCA,65.0,213,15.0,21.0
12843,2013,1,15,1700.0,-5.0,1821.0,-9.0,MQ,N722MQ,4410,JFK,DCA,56.0,213,17.0,0.0
13050,2013,1,15,2042.0,-3.0,2201.0,-15.0,9E,N929XJ,3395,JFK,DCA,58.0,213,20.0,42.0
13074,2013,1,15,2141.0,16.0,2252.0,12.0,MQ,N840MQ,4449,JFK,DCA,52.0,213,21.0,41.0
13266,2013,1,16,835.0,10.0,959.0,14.0,MQ,N836MQ,4418,JFK,DCA,61.0,213,8.0,35.0
13275,2013,1,16,844.0,-1.0,953.0,-22.0,9E,N600LR,3405,JFK,DCA,55.0,213,8.0,44.0
13394,2013,1,16,1058.0,-2.0,1215.0,0.0,MQ,N3AEMQ,3792,JFK,DCA,56.0,213,10.0,58.0
13443,2013,1,16,1206.0,6.0,1333.0,18.0,MQ,N840MQ,4425,JFK,DCA,59.0,213,12.0,6.0
13597,2013,1,16,1522.0,-3.0,1637.0,-18.0,MQ,N521MQ,3823,JFK,DCA,59.0,213,15.0,22.0
13695,2013,1,16,1704.0,-1.0,1832.0,2.0,MQ,N828MQ,4410,JFK,DCA,51.0,213,17.0,4.0
13870,2013,1,16,2013.0,308.0,2136.0,299.0,9E,N920XJ,3393,JFK,DCA,51.0,213,20.0,13.0
13907,2013,1,16,2120.0,-5.0,2232.0,-8.0,MQ,N828MQ,4449,JFK,DCA,56.0,213,21.0,20.0
13916,2013,1,16,2133.0,48.0,2311.0,55.0,9E,N933XJ,3395,JFK,DCA,50.0,213,21.0,33.0
14177,2013,1,17,821.0,-4.0,935.0,-10.0,MQ,N856MQ,4418,JFK,DCA,55.0,213,8.0,21.0
14238,2013,1,17,907.0,22.0,1013.0,-2.0,9E,N914XJ,3405,JFK,DCA,50.0,213,9.0,7.0
14327,2013,1,17,1059.0,-1.0,1213.0,-2.0,MQ,N521MQ,3792,JFK,DCA,54.0,213,10.0,59.0
14378,2013,1,17,1200.0,0.0,1320.0,5.0,MQ,N856MQ,4425,JFK,DCA,63.0,213,12.0,0.0
14556,2013,1,17,1534.0,9.0,1702.0,7.0,MQ,N521MQ,3823,JFK,DCA,56.0,213,15.0,34.0
14655,2013,1,17,1705.0,0.0,1832.0,2.0,MQ,N840MQ,4410,JFK,DCA,65.0,213,17.0,5.0
14859,2013,1,17,2039.0,-6.0,2152.0,-24.0,9E,N917XJ,3395,JFK,DCA,52.0,213,20.0,39.0
14888,2013,1,17,2123.0,-2.0,2241.0,1.0,MQ,N828MQ,4449,JFK,DCA,53.0,213,21.0,23.0
14927,2013,1,17,,,,,9E,,3393,JFK,DCA,,213,,
15124,2013,1,18,830.0,5.0,956.0,11.0,MQ,N825MQ,4418,JFK,DCA,50.0,213,8.0,30.0
15131,2013,1,18,837.0,-8.0,1007.0,-8.0,9E,N903XJ,3405,JFK,DCA,53.0,213,8.0,37.0
15283,2013,1,18,1143.0,43.0,1308.0,53.0,MQ,N535MQ,3792,JFK,DCA,52.0,213,11.0,43.0
15303,2013,1,18,1159.0,-1.0,1308.0,-7.0,MQ,N825MQ,4425,JFK,DCA,48.0,213,11.0,59.0
15443,2013,1,18,1502.0,-3.0,1626.0,-11.0,9E,N906XJ,3393,JFK,DCA,54.0,213,15.0,2.0
15489,2013,1,18,1551.0,26.0,1731.0,36.0,MQ,N542MQ,3823,JFK,DCA,48.0,213,15.0,51.0
15575,2013,1,18,1701.0,-4.0,1811.0,-19.0,MQ,N828MQ,4410,JFK,DCA,41.0,213,17.0,1.0
15786,2013,1,18,2038.0,-7.0,2149.0,-27.0,9E,N600LR,3395,JFK,DCA,43.0,213,20.0,38.0
15818,2013,1,18,2122.0,-3.0,2232.0,-8.0,MQ,N846MQ,4449,JFK,DCA,51.0,213,21.0,22.0
16005,2013,1,19,835.0,10.0,947.0,2.0,MQ,N835MQ,4418,JFK,DCA,52.0,213,8.0,35.0
16007,2013,1,19,838.0,-7.0,945.0,-28.0,9E,N929XJ,3405,JFK,DCA,43.0,213,8.0,38.0
16104,2013,1,19,1056.0,-4.0,1206.0,-9.0,MQ,N542MQ,3792,JFK,DCA,52.0,213,10.0,56.0
16144,2013,1,19,1157.0,-3.0,1309.0,-6.0,MQ,N835MQ,4425,JFK,DCA,53.0,213,11.0,57.0
16270,2013,1,19,1512.0,7.0,1620.0,-15.0,9E,N919XJ,3393,JFK,DCA,43.0,213,15.0,12.0
16275,2013,1,19,1522.0,-3.0,1635.0,-20.0,MQ,N535MQ,3823,JFK,DCA,53.0,213,15.0,22.0
16386,2013,1,19,1713.0,8.0,1834.0,4.0,MQ,N846MQ,4410,JFK,DCA,54.0,213,17.0,13.0
16500,2013,1,19,2040.0,-5.0,2145.0,-29.0,9E,N925XJ,3395,JFK,DCA,43.0,213,20.0,40.0
16506,2013,1,19,2119.0,-6.0,2231.0,-9.0,MQ,N846MQ,4449,JFK,DCA,54.0,213,21.0,19.0
16646,2013,1,20,825.0,0.0,942.0,-3.0,MQ,N828MQ,4418,JFK,DCA,53.0,213,8.0,25.0
16752,2013,1,20,1051.0,-9.0,1214.0,-1.0,MQ,N517MQ,3792,JFK,DCA,50.0,213,10.0,51.0
16801,2013,1,20,1154.0,-6.0,1306.0,-9.0,MQ,N828MQ,4425,JFK,DCA,53.0,213,11.0,54.0
16947,2013,1,20,1503.0,-2.0,1639.0,2.0,9E,N914XJ,3393,JFK,DCA,45.0,213,15.0,3.0
16957,2013,1,20,1524.0,-1.0,1653.0,-2.0,MQ,N517MQ,3823,JFK,DCA,50.0,213,15.0,24.0
17061,2013,1,20,1655.0,-10.0,1808.0,-22.0,MQ,N825MQ,4410,JFK,DCA,54.0,213,16.0,55.0
17254,2013,1,20,2038.0,-7.0,2218.0,2.0,9E,N933XJ,3395,JFK,DCA,49.0,213,20.0,38.0
17272,2013,1,20,2118.0,-7.0,2231.0,-9.0,MQ,N825MQ,4449,JFK,DCA,52.0,213,21.0,18.0
17481,2013,1,21,817.0,-8.0,924.0,-21.0,MQ,N835MQ,4418,JFK,DCA,53.0,213,8.0,17.0
17505,2013,1,21,837.0,-8.0,944.0,-31.0,9E,N933XJ,3405,JFK,DCA,49.0,213,8.0,37.0
17629,2013,1,21,1059.0,-1.0,1212.0,-3.0,MQ,N505MQ,3792,JFK,DCA,46.0,213,10.0,59.0
17669,2013,1,21,1154.0,-6.0,1259.0,-16.0,MQ,N835MQ,4425,JFK,DCA,49.0,213,11.0,54.0
17817,2013,1,21,1458.0,-7.0,1645.0,8.0,9E,N916XJ,3393,JFK,DCA,52.0,213,14.0,58.0
17836,2013,1,21,1522.0,-3.0,1628.0,-27.0,MQ,N3AEMQ,3823,JFK,DCA,49.0,213,15.0,22.0
17956,2013,1,21,1704.0,-1.0,1831.0,1.0,MQ,N828MQ,4410,JFK,DCA,54.0,213,17.0,4.0
18181,2013,1,21,2103.0,18.0,2257.0,41.0,9E,N932XJ,3395,JFK,DCA,51.0,213,21.0,3.0
18186,2013,1,21,2122.0,-3.0,2303.0,23.0,MQ,N828MQ,4449,JFK,DCA,55.0,213,21.0,22.0
18392,2013,1,22,817.0,-8.0,941.0,-4.0,MQ,N856MQ,4418,JFK,DCA,52.0,213,8.0,17.0
18478,2013,1,22,928.0,43.0,1059.0,44.0,9E,N915XJ,3405,JFK,DCA,46.0,213,9.0,28.0
18531,2013,1,22,1055.0,-5.0,1206.0,-9.0,MQ,N534MQ,3792,JFK,DCA,53.0,213,10.0,55.0
18579,2013,1,22,1159.0,-1.0,1313.0,-2.0,MQ,N856MQ,4425,JFK,DCA,55.0,213,11.0,59.0
18728,2013,1,22,1501.0,-4.0,1634.0,-3.0,9E,N907XJ,3393,JFK,DCA,49.0,213,15.0,1.0
18747,2013,1,22,1524.0,-1.0,1652.0,-3.0,MQ,N512MQ,3823,JFK,DCA,56.0,213,15.0,24.0
18848,2013,1,22,1659.0,-6.0,1821.0,-9.0,MQ,N810MQ,4410,JFK,DCA,53.0,213,16.0,59.0
19047,2013,1,22,2040.0,-5.0,2144.0,-32.0,9E,N923XJ,3395,JFK,DCA,47.0,213,20.0,40.0
19070,2013,1,22,2117.0,-8.0,2223.0,-17.0,MQ,N828MQ,4449,JFK,DCA,52.0,213,21.0,17.0
19273,2013,1,23,817.0,-8.0,930.0,-15.0,MQ,N828MQ,4418,JFK,DCA,56.0,213,8.0,17.0
19422,2013,1,23,1055.0,-5.0,1204.0,-11.0,MQ,N512MQ,3792,JFK,DCA,53.0,213,10.0,55.0
19432,2013,1,23,1109.0,144.0,1211.0,116.0,9E,N600LR,3405,JFK,DCA,45.0,213,11.0,9.0
19473,2013,1,23,1154.0,-6.0,1313.0,-2.0,MQ,N828MQ,4425,JFK,DCA,57.0,213,11.0,54.0
19609,2013,1,23,1458.0,-7.0,1633.0,-4.0,9E,N913XJ,3393,JFK,DCA,45.0,213,14.0,58.0
19637,2013,1,23,1522.0,-3.0,1636.0,-19.0,MQ,N534MQ,3823,JFK,DCA,49.0,213,15.0,22.0
19747,2013,1,23,1700.0,-5.0,1757.0,-33.0,MQ,N803MQ,4410,JFK,DCA,45.0,213,17.0,0.0
19956,2013,1,23,2041.0,-4.0,2146.0,-30.0,9E,N602LR,3395,JFK,DCA,43.0,213,20.0,41.0
19981,2013,1,23,2122.0,-3.0,2235.0,-5.0,MQ,N803MQ,4449,JFK,DCA,52.0,213,21.0,22.0
20180,2013,1,24,824.0,-1.0,950.0,5.0,MQ,N840MQ,4418,JFK,DCA,60.0,213,8.0,24.0
20206,2013,1,24,843.0,-2.0,1004.0,-11.0,9E,N910XJ,3405,JFK,DCA,48.0,213,8.0,43.0
20354,2013,1,24,1141.0,41.0,1251.0,36.0,MQ,N527MQ,3792,JFK,DCA,47.0,213,11.0,41.0
20388,2013,1,24,1226.0,26.0,1339.0,24.0,MQ,N840MQ,4425,JFK,DCA,54.0,213,12.0,26.0
20513,2013,1,24,1505.0,0.0,1640.0,3.0,9E,N604LR,3393,JFK,DCA,52.0,213,15.0,5.0
20587,2013,1,24,1612.0,47.0,1739.0,44.0,MQ,N527MQ,3823,JFK,DCA,46.0,213,16.0,12.0
20637,2013,1,24,1659.0,-6.0,1816.0,-14.0,MQ,N815MQ,4410,JFK,DCA,52.0,213,16.0,59.0
20849,2013,1,24,2040.0,-5.0,2157.0,-19.0,9E,N935XJ,3395,JFK,DCA,45.0,213,20.0,40.0
20880,2013,1,24,2122.0,-3.0,2245.0,5.0,MQ,N815MQ,4449,JFK,DCA,51.0,213,21.0,22.0
21110,2013,1,25,821.0,-4.0,930.0,-15.0,MQ,N803MQ,4418,JFK,DCA,44.0,213,8.0,21.0
21140,2013,1,25,844.0,-1.0,942.0,-33.0,9E,N931XJ,3405,JFK,DCA,42.0,213,8.0,44.0
21261,2013,1,25,1058.0,-2.0,1214.0,-1.0,MQ,N520MQ,3792,JFK,DCA,51.0,213,10.0,58.0
21309,2013,1,25,1157.0,-3.0,1309.0,-6.0,MQ,N803MQ,4425,JFK,DCA,55.0,213,11.0,57.0
21436,2013,1,25,1457.0,-8.0,,,9E,N925XJ,3393,JFK,DCA,,213,14.0,57.0
21615,2013,1,25,1749.0,144.0,2003.0,188.0,MQ,N519MQ,3823,JFK,DCA,44.0,213,17.0,49.0
21765,2013,1,25,2114.0,29.0,2354.0,98.0,9E,N920XJ,3395,JFK,DCA,46.0,213,21.0,14.0
21770,2013,1,25,2123.0,-2.0,2342.0,62.0,MQ,N815MQ,4449,JFK,DCA,55.0,213,21.0,23.0
21856,2013,1,25,,,,,MQ,N840MQ,4410,JFK,DCA,,213,,
22010,2013,1,26,846.0,1.0,956.0,-17.0,9E,N935XJ,3405,JFK,DCA,44.0,213,8.0,46.0
22047,2013,1,26,919.0,54.0,1033.0,48.0,MQ,N832MQ,4418,JFK,DCA,50.0,213,9.0,19.0
22163,2013,1,26,1242.0,42.0,1351.0,36.0,MQ,N832MQ,4425,JFK,DCA,50.0,213,12.0,42.0
22182,2013,1,26,1318.0,138.0,1507.0,172.0,MQ,N519MQ,3792,JFK,DCA,48.0,213,13.0,18.0
22269,2013,1,26,1502.0,-3.0,1627.0,-8.0,9E,N904XJ,3393,JFK,DCA,42.0,213,15.0,2.0
22380,2013,1,26,1714.0,109.0,1831.0,96.0,MQ,N537MQ,3823,JFK,DCA,50.0,213,17.0,14.0
22399,2013,1,26,1732.0,27.0,1906.0,36.0,MQ,N815MQ,4410,JFK,DCA,55.0,213,17.0,32.0
22506,2013,1,26,2040.0,-5.0,2148.0,-26.0,9E,N902XJ,3395,JFK,DCA,45.0,213,20.0,40.0
22513,2013,1,26,2130.0,5.0,2245.0,5.0,MQ,N815MQ,4449,JFK,DCA,50.0,213,21.0,30.0
22658,2013,1,27,827.0,2.0,950.0,5.0,MQ,N855MQ,4418,JFK,DCA,40.0,213,8.0,27.0
22675,2013,1,27,839.0,-6.0,1006.0,-9.0,9E,N926XJ,3405,JFK,DCA,40.0,213,8.0,39.0
22778,2013,1,27,1100.0,0.0,1211.0,-4.0,MQ,N517MQ,3792,JFK,DCA,45.0,213,11.0,0.0
22810,2013,1,27,1152.0,-8.0,1253.0,-22.0,MQ,N855MQ,4425,JFK,DCA,51.0,213,11.0,52.0
22950,2013,1,27,1500.0,-5.0,1613.0,-24.0,9E,N930XJ,3393,JFK,DCA,43.0,213,15.0,0.0
22973,2013,1,27,1518.0,-7.0,1634.0,-21.0,MQ,N5PBMQ,3823,JFK,DCA,55.0,213,15.0,18.0
23090,2013,1,27,1704.0,-1.0,1808.0,-22.0,MQ,N808MQ,4410,JFK,DCA,41.0,213,17.0,4.0
23293,2013,1,27,2039.0,-6.0,2141.0,-35.0,9E,N933XJ,3395,JFK,DCA,43.0,213,20.0,39.0
23320,2013,1,27,2120.0,-5.0,2228.0,-12.0,MQ,N808MQ,4449,JFK,DCA,49.0,213,21.0,20.0
23529,2013,1,28,816.0,-9.0,925.0,-20.0,MQ,N824MQ,4418,JFK,DCA,52.0,213,8.0,16.0
23555,2013,1,28,839.0,-6.0,948.0,-27.0,9E,N908XJ,3405,JFK,DCA,53.0,213,8.0,39.0
23716,2013,1,28,1154.0,-6.0,1454.0,99.0,MQ,N824MQ,4425,JFK,DCA,58.0,213,11.0,54.0
23795,2013,1,28,1400.0,180.0,1556.0,221.0,MQ,N510MQ,3792,JFK,DCA,51.0,213,14.0,0.0
23907,2013,1,28,1600.0,55.0,1730.0,53.0,9E,N909XJ,3393,JFK,DCA,44.0,213,16.0,0.0
24040,2013,1,28,1817.0,172.0,1920.0,145.0,MQ,N528MQ,3823,JFK,DCA,40.0,213,18.0,17.0
24066,2013,1,28,1847.0,102.0,1950.0,80.0,MQ,N855MQ,4410,JFK,DCA,40.0,213,18.0,47.0
24205,2013,1,28,2158.0,33.0,2312.0,32.0,MQ,N855MQ,4449,JFK,DCA,49.0,213,21.0,58.0
24269,2013,1,28,,,,,9E,,3395,JFK,DCA,,213,,
24458,2013,1,29,820.0,-5.0,930.0,-15.0,MQ,N810MQ,4418,JFK,DCA,52.0,213,8.0,20.0
24483,2013,1,29,841.0,-4.0,1002.0,-13.0,9E,N902XJ,3405,JFK,DCA,47.0,213,8.0,41.0
24633,2013,1,29,1146.0,46.0,1252.0,37.0,MQ,N514MQ,3792,JFK,DCA,49.0,213,11.0,46.0
24642,2013,1,29,1154.0,-6.0,1305.0,-10.0,MQ,N810MQ,4425,JFK,DCA,52.0,213,11.0,54.0
24788,2013,1,29,1459.0,-6.0,1611.0,-26.0,9E,N925XJ,3393,JFK,DCA,42.0,213,14.0,59.0
24827,2013,1,29,1543.0,18.0,1651.0,-4.0,MQ,N505MQ,3823,JFK,DCA,50.0,213,15.0,43.0
24918,2013,1,29,1703.0,-2.0,1825.0,-5.0,MQ,N824MQ,4410,JFK,DCA,52.0,213,17.0,3.0
25117,2013,1,29,2037.0,-8.0,2134.0,-42.0,9E,N930XJ,3395,JFK,DCA,40.0,213,20.0,37.0
25143,2013,1,29,2120.0,-5.0,2227.0,-13.0,MQ,N824MQ,4449,JFK,DCA,48.0,213,21.0,20.0
25469,2013,1,30,1100.0,0.0,1228.0,13.0,MQ,N505MQ,3792,JFK,DCA,59.0,213,11.0,0.0
25480,2013,1,30,1116.0,151.0,1250.0,155.0,9E,N922XJ,3405,JFK,DCA,52.0,213,11.0,16.0
25507,2013,1,30,1156.0,-4.0,1311.0,-4.0,MQ,N836MQ,4425,JFK,DCA,55.0,213,11.0,56.0
25628,2013,1,30,1500.0,-5.0,1619.0,-18.0,9E,N902XJ,3393,JFK,DCA,55.0,213,15.0,0.0
25651,2013,1,30,1525.0,0.0,1659.0,4.0,MQ,N505MQ,3823,JFK,DCA,65.0,213,15.0,25.0
25813,2013,1,30,1837.0,92.0,2005.0,95.0,MQ,N832MQ,4410,JFK,DCA,56.0,213,18.0,37.0
25960,2013,1,30,2237.0,112.0,9.0,113.0,9E,N917XJ,3395,JFK,DCA,72.0,213,22.0,37.0
26061,2013,1,30,,,,,MQ,N808MQ,4418,JFK,DCA,,213,,
26066,2013,1,30,,,,,MQ,N810MQ,4449,JFK,DCA,,213,,
26266,2013,1,31,844.0,-1.0,1002.0,-13.0,9E,N925XJ,3405,JFK,DCA,45.0,213,8.0,44.0
26378,2013,1,31,1100.0,0.0,1214.0,-1.0,MQ,N528MQ,3792,JFK,DCA,52.0,213,11.0,0.0
26413,2013,1,31,1154.0,-6.0,1310.0,-5.0,MQ,N803MQ,4425,JFK,DCA,57.0,213,11.0,54.0
26536,2013,1,31,1502.0,-3.0,1630.0,-7.0,9E,N904XJ,3393,JFK,DCA,47.0,213,15.0,2.0
26610,2013,1,31,1620.0,55.0,1744.0,49.0,MQ,N517MQ,3823,JFK,DCA,54.0,213,16.0,20.0
26648,2013,1,31,1658.0,-7.0,1815.0,-15.0,MQ,N810MQ,4410,JFK,DCA,52.0,213,16.0,58.0
26880,2013,1,31,2133.0,48.0,2258.0,42.0,9E,N901XJ,3395,JFK,DCA,49.0,213,21.0,33.0
26894,2013,1,31,2202.0,37.0,2320.0,40.0,MQ,N832MQ,4449,JFK,DCA,56.0,213,22.0,2.0
26996,2013,1,31,,,,,MQ,N855MQ,4418,JFK,DCA,,213,,
188,2013,1,1,920.0,15.0,1039.0,14.0,B6,N346JB,1305,JFK,IAD,52.0,228,9.0,20.0
428,2013,1,1,1451.0,-9.0,1634.0,-2.0,9E,N8444F,4105,JFK,IAD,57.0,228,14.0,51.0
513,2013,1,1,1558.0,119.0,1718.0,123.0,EV,N826AS,5712,JFK,IAD,53.0,228,15.0,58.0
623,2013,1,1,1745.0,-4.0,1943.0,34.0,B6,N216JB,1307,JFK,IAD,65.0,228,17.0,45.0
683,2013,1,1,1850.0,-10.0,2007.0,-9.0,EV,N835AS,5714,JFK,IAD,55.0,228,18.0,50.0
1077,2013,1,2,913.0,8.0,1041.0,16.0,B6,N306JB,1305,JFK,IAD,50.0,228,9.0,13.0
1303,2013,1,2,1356.0,-3.0,1509.0,-6.0,EV,N835AS,5712,JFK,IAD,57.0,228,13.0,56.0
1364,2013,1,2,1513.0,13.0,1642.0,6.0,9E,N8908D,4105,JFK,IAD,56.0,228,15.0,13.0
1543,2013,1,2,1749.0,0.0,1904.0,-5.0,B6,N239JB,1307,JFK,IAD,52.0,228,17.0,49.0
1615,2013,1,2,1854.0,-6.0,2024.0,8.0,EV,N836AS,5714,JFK,IAD,53.0,228,18.0,54.0
1796,2013,1,3,553.0,-7.0,721.0,6.0,EV,N828AS,5716,JFK,IAD,57.0,228,5.0,53.0
2003,2013,1,3,901.0,-4.0,1014.0,-11.0,B6,N294JB,1305,JFK,IAD,52.0,228,9.0,1.0
2042,2013,1,3,948.0,-11.0,1107.0,-7.0,EV,N877AS,5711,JFK,IAD,56.0,228,9.0,48.0
2217,2013,1,3,1353.0,-6.0,1505.0,-12.0,EV,N830AS,5712,JFK,IAD,45.0,228,13.0,53.0
2333,2013,1,3,1550.0,30.0,1710.0,16.0,9E,N8976E,4105,JFK,IAD,51.0,228,15.0,50.0
2529,2013,1,3,1856.0,-4.0,1959.0,-19.0,EV,N834AS,5714,JFK,IAD,43.0,228,18.0,56.0
2544,2013,1,3,1910.0,81.0,2021.0,72.0,B6,N203JB,1307,JFK,IAD,52.0,228,19.0,10.0
2566,2013,1,3,1933.0,8.0,2100.0,15.0,9E,N833AY,4127,JFK,IAD,49.0,228,19.0,33.0
2713,2013,1,4,556.0,-4.0,706.0,-9.0,EV,N877AS,5716,JFK,IAD,51.0,228,5.0,56.0
2929,2013,1,4,902.0,-3.0,1021.0,-4.0,B6,N353JB,1305,JFK,IAD,44.0,228,9.0,2.0
2964,2013,1,4,951.0,-8.0,1102.0,-12.0,EV,N833AS,5711,JFK,IAD,48.0,228,9.0,51.0
3223,2013,1,4,1520.0,0.0,1645.0,-9.0,9E,N8836A,4105,JFK,IAD,48.0,228,15.0,20.0
3274,2013,1,4,1602.0,123.0,1715.0,118.0,EV,N828AS,5712,JFK,IAD,44.0,228,16.0,2.0
3384,2013,1,4,1752.0,3.0,1914.0,5.0,B6,N284JB,1307,JFK,IAD,50.0,228,17.0,52.0
3453,2013,1,4,1855.0,-5.0,2010.0,-8.0,EV,N827AS,5714,JFK,IAD,46.0,228,18.0,55.0
3483,2013,1,4,1922.0,-3.0,2051.0,6.0,9E,N8932C,4127,JFK,IAD,50.0,228,19.0,22.0
3838,2013,1,5,959.0,-7.0,1112.0,-9.0,EV,N827AS,5711,JFK,IAD,52.0,228,9.0,59.0
4039,2013,1,5,1518.0,-2.0,1646.0,-7.0,9E,N827AY,4105,JFK,IAD,46.0,228,15.0,18.0
4205,2013,1,5,1823.0,34.0,1930.0,21.0,B6,N229JB,1307,JFK,IAD,48.0,228,18.0,23.0
4263,2013,1,5,1942.0,17.0,2059.0,16.0,9E,N835AY,4127,JFK,IAD,52.0,228,19.0,42.0
4332,2013,1,5,,,,,EV,N827AS,5712,JFK,IAD,,228,,
4542,2013,1,6,1003.0,-3.0,1117.0,-4.0,EV,N833AS,5711,JFK,IAD,47.0,228,10.0,3.0
4722,2013,1,6,1429.0,0.0,1539.0,-8.0,EV,N877AS,5712,JFK,IAD,46.0,228,14.0,29.0
4793,2013,1,6,1524.0,4.0,1656.0,2.0,9E,N8646A,4105,JFK,IAD,48.0,228,15.0,24.0
4948,2013,1,6,1751.0,2.0,1911.0,2.0,B6,N309JB,1307,JFK,IAD,51.0,228,17.0,51.0
5022,2013,1,6,1859.0,-6.0,2015.0,-8.0,EV,N833AS,5714,JFK,IAD,48.0,228,18.0,59.0
5040,2013,1,6,1916.0,-9.0,2054.0,9.0,9E,N8847A,4127,JFK,IAD,51.0,228,19.0,16.0
5175,2013,1,7,554.0,-6.0,708.0,-7.0,EV,N826AS,5716,JFK,IAD,45.0,228,5.0,54.0
5285,2013,1,7,725.0,-4.0,854.0,4.0,B6,N229JB,1305,JFK,IAD,49.0,228,7.0,25.0
5437,2013,1,7,957.0,-9.0,1107.0,-14.0,EV,N820AS,5711,JFK,IAD,46.0,228,9.0,57.0
5631,2013,1,7,1358.0,-1.0,1513.0,-4.0,EV,N830AS,5712,JFK,IAD,49.0,228,13.0,58.0
5706,2013,1,7,1518.0,-2.0,1645.0,-9.0,9E,N8883E,4105,JFK,IAD,46.0,228,15.0,18.0
5903,2013,1,7,1808.0,18.0,1918.0,10.0,B6,N178JB,1307,JFK,IAD,47.0,228,18.0,8.0
5943,2013,1,7,1852.0,-8.0,2002.0,-16.0,EV,N830AS,5714,JFK,IAD,48.0,228,18.0,52.0
5980,2013,1,7,1924.0,-1.0,2039.0,-6.0,9E,N8976E,4127,JFK,IAD,49.0,228,19.0,24.0
6118,2013,1,8,558.0,-2.0,713.0,-2.0,EV,N820AS,5716,JFK,IAD,43.0,228,5.0,58.0
6214,2013,1,8,726.0,-3.0,841.0,-9.0,B6,N334JB,1305,JFK,IAD,46.0,228,7.0,26.0
6398,2013,1,8,1037.0,31.0,1141.0,20.0,EV,N828AS,5711,JFK,IAD,44.0,228,10.0,37.0
6618,2013,1,8,1515.0,-5.0,1645.0,-9.0,9E,N824AY,4105,JFK,IAD,47.0,228,15.0,15.0
